Trajectories
100
,,Pauline:T10,,,Pauline:STRN,,,Pauline:CLAV,,,Pauline:C7,,,Pauline:RSHO,,,Pauline:RUPA,,,Pauline:RELB,,,Pauline:RWRB,,,Pauline:RWRA,,,Pauline:RFIN,,,Pauline:LSHO,,,Pauline:LUPA,,,Pauline:LELB,,,Pauline:LWRA,,,Pauline:LWRB,,,Pauline:LFIN,,,Pauline:RFHD,,,Pauline:LFHD,,,Pauline:LBHD,,,Pauline:RBHD,,,Pauline:RPSI,,,Pauline:LPSI,,,Pauline:RASI,,,Pauline:LASI,,,Pauline:RKNE,,,Pauline:RANK,,,Pauline:RTOE,,,Pauline:RHEE,,,Pauline:LKNE,,,Pauline:LANK,,,Pauline:LTOE,,,Pauline:LHEE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
20,0,72.1653,501.901,1104.05,260.172,554.119,1197.69,188.369,533.909,1406.37,85.8056,505.722,1478.79,185.205,358.234,1444.21,196.472,296,1210.8,183.86,293.928,1108.43,259.988,252.796,893.505,296.829,272.702,896.31,311.956,249.935,828.021,90.5243,685.517,1446,61.9735,737.064,1326.47,32.4843,725.743,1114.7,92.2961,829.144,908.92,44.7331,818.545,913.046,75.9269,858.983,832.006,301.326,518.695,1620.03,287.039,581.205,1629.4,107.369,590.008,1644.34,112.555,469.454,1662.93,83.3632,428.931,1008.78,49.4658,557.529,1015,267.822,424.81,968.232,190.156,681.489,982.082,154.022,389.896,501.349,99.3235,386.221,97.7747,256.473,434.23,67.7128,59.2072,418.405,79.2017,88.421,640.707,494.87,36.686,617.092,112.95,206.562,623.929,67.6104,16.024,568.083,77.6017
21,0,72.1421,501.903,1104.08,260.118,553.979,1197.62,188.417,533.935,1406.39,85.8242,505.713,1478.84,185.224,358.155,1444.2,196.549,296.098,1210.78,183.929,293.763,1108.47,260.097,252.75,893.542,296.911,272.725,896.349,312.032,249.958,828.087,90.5678,685.49,1445.98,61.9864,737.004,1326.43,32.4457,725.657,1114.68,92.1868,828.943,908.805,44.5741,818.322,912.982,75.6964,858.872,832.008,301.44,518.639,1619.94,287.164,581.345,1629.41,107.501,590.006,1644.33,112.606,469.37,1662.98,83.3276,428.898,1008.77,49.4469,557.521,1015.02,267.798,424.707,968.26,190.193,681.416,982.074,153.997,389.863,501.332,99.2959,386.212,97.7437,256.5,434.244,67.7603,59.2076,418.393,79.1832,88.4303,640.671,494.884,36.6998,617.083,112.962,206.549,623.926,67.6217,16.037,568.076,77.5655
22,0,72.2115,501.843,1104.13,260.14,553.877,1197.59,188.416,533.895,1406.39,85.8457,505.67,1478.82,185.19,358.194,1444.24,196.583,295.964,1210.83,184.024,293.587,1108.58,260.185,252.709,893.593,297.025,272.685,896.37,312.21,249.936,828.134,90.6305,685.488,1445.95,62.032,736.97,1326.39,32.4488,725.573,1114.67,92.0832,828.791,908.775,44.445,818.067,912.834,75.4782,858.682,832.014,301.53,518.649,1619.96,287.287,581.398,1629.39,107.63,590.042,1644.37,112.781,469.425,1663.04,83.2983,428.795,1008.84,49.4563,557.497,1015.03,267.76,424.59,968.21,190.227,681.325,982.063,153.961,389.829,501.283,99.3309,386.219,97.7468,256.481,434.218,67.7261,59.2297,418.4,79.1744,88.4103,640.627,494.885,36.7103,617.071,112.923,206.572,623.941,67.5659,16.023,568.056,77.5616
23,0,72.2214,501.815,1104.13,260.12,553.757,1197.57,188.476,533.89,1406.44,85.9177,505.686,1478.89,185.159,358.168,1444.26,196.66,296.006,1210.82,184.096,293.52,1108.62,260.291,252.643,893.646,297.142,272.573,896.403,312.355,249.883,828.204,90.6719,685.432,1445.93,62.075,736.934,1326.37,32.3709,725.558,1114.67,91.9612,828.68,908.739,44.3439,817.904,912.771,75.2739,858.593,832.061,301.62,518.555,1619.84,287.444,581.327,1629.33,107.725,590.051,1644.38,112.829,469.403,1663.12,83.2734,428.759,1008.85,49.4528,557.444,1015.02,267.755,424.537,968.195,190.256,681.289,982.064,153.902,389.654,501.306,99.3236,386.214,97.7185,256.495,434.205,67.7242,59.2059,418.366,79.1936,88.4289,640.599,494.907,36.6951,617.112,113.001,206.567,623.932,67.5956,16.0474,568.093,77.6019
24,0,72.2497,501.735,1104.15,260.106,553.676,1197.55,188.51,533.906,1406.43,85.9286,505.643,1478.85,185.143,358.113,1444.3,196.682,295.846,1210.92,184.2,293.358,1108.7,260.389,252.601,893.668,297.279,272.568,896.438,312.94,249.708,828.676,90.7192,685.421,1445.92,62.0849,736.87,1326.35,32.3512,725.446,1114.65,91.8886,828.577,908.698,44.2327,817.741,912.725,75.1287,858.497,832.059,301.75,518.433,1619.82,287.533,581.322,1629.28,107.799,590.083,1644.4,112.986,469.354,1663.21,83.2373,428.704,1008.87,49.444,557.435,1015.08,267.7,424.401,968.149,190.271,681.179,982.044,153.865,389.591,501.297,99.3525,386.199,97.7892,256.469,434.225,67.6782,59.1915,418.362,79.1892,88.4436,640.565,494.91,36.7181,617.057,112.922,206.544,623.934,67.6246,16.0467,568.08,77.6144
25,0,72.25,501.737,1104.15,260.092,553.565,1197.56,188.525,533.906,1406.45,85.9403,505.618,1478.88,185.034,358.133,1444.37,196.709,295.81,1210.94,184.28,293.289,1108.71,260.472,252.528,893.745,297.437,272.464,896.502,312.859,249.625,828.427,90.7336,685.389,1445.9,62.1031,736.837,1326.32,32.3385,725.36,1114.66,91.7636,828.477,908.636,44.1357,817.567,912.629,74.9583,858.406,832.099,301.944,518.21,1619.77,287.648,581.26,1629.24,107.93,590.073,1644.39,113.096,469.63,1663.18,83.1968,428.685,1008.87,49.4501,557.399,1015.08,267.662,424.304,968.144,190.294,681.124,982.052,153.783,389.53,501.308,99.3375,386.202,97.7471,256.471,434.221,67.7262,59.1678,418.345,79.1528,88.4464,640.529,494.9,36.6989,617.09,112.964,206.579,623.949,67.562,16.0305,568.101,77.6008
26,0,72.2463,501.701,1104.14,260.094,553.453,1197.54,188.53,533.911,1406.5,85.9637,505.592,1478.91,184.993,358.073,1444.42,196.726,295.719,1210.97,184.325,293.161,1108.74,260.573,252.525,893.792,297.585,272.322,896.543,313.037,249.538,828.511,90.7661,685.391,1445.91,62.0957,736.761,1326.29,32.2945,725.275,1114.66,91.686,828.36,908.594,44.0377,817.459,912.604,74.8212,858.306,832.082,302.123,518.248,1619.83,287.747,581.208,1629.18,108.031,590.042,1644.41,113.238,469.579,1663.23,83.1562,428.644,1008.89,49.461,557.365,1015.09,267.644,424.233,968.132,190.329,681.055,982.045,153.723,389.406,501.37,99.3364,386.275,97.6536,256.471,434.207,67.7372,59.1801,418.341,79.1526,88.4339,640.471,494.898,36.6933,617.067,112.936,206.545,623.931,67.6007,16.0236,568.081,77.5913
27,0,72.274,501.634,1104.16,260.096,553.387,1197.55,188.602,533.177,1406.06,85.9697,505.572,1478.92,184.963,358.079,1444.43,196.732,295.701,1211.01,183.889,295.703,1108.36,260.712,252.441,893.849,297.734,272.278,896.562,313.2,249.424,828.579,90.794,685.323,1445.87,62.0909,736.706,1326.28,32.2596,725.231,1114.67,91.5808,828.284,908.56,43.922,817.309,912.547,74.6776,858.163,832.032,302.225,518.242,1619.83,287.84,581.186,1629.15,108.125,590.038,1644.39,113.319,469.419,1663.35,83.1262,428.582,1008.89,49.4751,557.337,1015.09,267.575,424.111,968.104,190.355,681.004,982.033,153.653,389.406,501.318,99.3191,386.185,97.7464,256.468,434.219,67.7361,59.1838,418.332,79.1537,88.4595,640.464,494.906,36.6841,617.117,112.988,206.553,623.95,67.6177,16.0353,568.109,77.5976
28,0,72.2417,501.637,1104.18,260.074,553.317,1197.56,188.583,533.12,1406.05,85.981,505.5,1478.91,184.91,358.07,1444.48,196.785,295.58,1211.08,184.327,293.402,1108.95,260.802,252.341,893.886,297.87,272.197,896.62,313.368,249.268,828.664,90.8055,685.281,1445.87,62.1154,736.684,1326.27,32.2378,725.119,1114.67,91.5093,828.228,908.557,43.8284,817.101,912.454,74.5589,858.034,831.998,302.298,518.197,1619.76,287.955,581.117,1629.04,108.213,590.055,1644.4,113.387,469.354,1663.32,83.0677,428.542,1008.9,49.4677,557.338,1015.11,267.525,424.034,968.094,190.376,680.913,982.026,153.578,389.302,501.36,99.3147,386.223,97.6765,256.479,434.195,67.731,59.1983,418.302,79.1906,88.4884,640.38,494.847,36.6779,617.048,112.918,206.539,623.915,67.617,16.0518,568.058,77.5619
29,0,72.2264,501.596,1104.16,260.07,553.226,1197.53,188.567,533.002,1406,85.9774,505.559,1478.95,184.862,358.057,1444.47,196.787,295.565,1211.09,184.361,293.406,1108.96,260.932,252.278,893.971,297.984,272.035,896.683,313.527,249.165,828.727,90.8313,685.24,1445.84,62.1197,736.623,1326.24,32.199,725.098,1114.67,91.4022,828.136,908.531,43.7487,816.944,912.404,74.4091,857.818,831.931,302.313,518.019,1619.69,288.039,581.078,1629.03,108.305,590.066,1644.41,113.435,469.262,1663.39,83.03,428.455,1008.91,49.4422,557.311,1015.11,267.496,423.946,968.133,190.393,680.837,982.068,153.497,389.268,501.302,99.3494,386.234,97.6821,256.458,434.196,67.7056,59.169,418.317,79.1179,88.5141,640.398,494.896,36.708,617.076,112.967,206.566,623.922,67.6004,16.0384,568.082,77.568
30,0,72.196,501.543,1104.17,260.039,553.164,1197.53,188.056,531.842,1405.54,85.9951,505.471,1478.93,184.801,358,1444.51,196.796,295.465,1211.13,184.404,293.27,1108.97,261.055,252.059,894.022,298.118,271.932,896.73,313.632,249.066,828.833,90.8731,685.197,1445.83,62.1339,736.573,1326.24,32.1706,725.033,1114.68,91.2992,827.996,908.463,43.6279,816.889,912.467,74.2418,857.645,831.871,302.349,517.996,1619.68,288.14,580.998,1628.95,108.376,590.056,1644.4,113.482,469.222,1663.41,82.9305,428.411,1008.91,49.4003,557.279,1015.14,267.399,423.791,968.098,190.412,680.753,982.074,153.436,389.173,501.332,99.3364,386.21,97.6882,256.458,434.169,67.74,59.1661,418.296,79.1404,88.5158,640.335,494.882,36.6739,617.055,112.932,206.579,623.95,67.574,16.0047,568.086,77.5807
31,0,72.1697,501.504,1104.19,260.012,553.025,1197.48,188.049,531.734,1405.51,85.9656,505.457,1478.99,184.738,357.998,1444.55,196.782,295.395,1211.17,184.398,293.169,1109.03,261.171,251.89,894.117,298.223,271.774,896.808,313.72,248.9,828.921,90.8932,685.159,1445.79,62.1348,736.527,1326.23,32.1193,725.028,1114.7,91.195,827.846,908.403,43.6328,816.64,912.31,74.1144,857.496,831.809,302.456,518.124,1619.68,288.21,581.03,1628.95,108.44,590.024,1644.44,113.516,469.173,1663.45,82.8334,428.406,1008.9,49.3977,557.233,1015.14,267.32,423.673,968.073,190.444,680.685,982.071,153.375,389.064,501.381,99.3476,386.222,97.6618,256.44,434.19,67.7298,59.1616,418.305,79.1287,88.5657,640.316,494.886,36.6923,617.061,112.993,206.545,623.925,67.6091,16.0236,568.125,77.6342
32,0,72.133,501.512,1104.2,260.027,552.994,1197.53,188.025,531.705,1405.52,85.9607,505.407,1478.99,184.665,357.941,1444.55,196.778,295.268,1211.23,184.393,292.959,1109.07,261.286,251.779,894.134,298.34,271.651,896.88,313.722,248.835,829.056,90.9417,685.133,1445.8,62.1578,736.5,1326.23,32.1217,724.906,1114.71,91.1126,827.755,908.377,43.5118,816.638,912.375,74.0041,857.389,831.787,302.458,517.995,1619.57,288.301,580.972,1628.85,108.518,590.019,1644.45,113.573,469.199,1663.48,82.7812,428.321,1008.91,49.3498,557.203,1015.14,267.284,423.548,968.09,190.458,680.601,982.082,153.342,388.971,501.365,99.3327,386.214,97.6156,256.463,434.179,67.7187,59.1526,418.267,79.1367,88.62,640.241,494.853,36.711,617.031,112.971,206.547,623.913,67.6214,16.0295,568.105,77.6057
33,0,72.1216,501.441,1104.18,260.001,552.958,1197.56,187.994,531.649,1405.53,85.9733,505.353,1479.02,184.62,357.886,1444.58,196.769,295.205,1211.24,184.418,292.802,1109.12,261.397,251.519,894.309,298.427,271.545,896.944,313.827,248.697,829.159,90.9701,685.051,1445.8,62.199,736.467,1326.24,32.0837,724.847,1114.69,91.0476,827.642,908.335,43.4707,816.456,912.337,73.8981,857.194,831.688,302.494,517.941,1619.51,288.377,580.919,1628.81,108.593,590.038,1644.52,113.62,469.092,1663.56,82.7063,428.293,1008.89,49.3414,557.199,1015.15,267.194,423.429,968.079,190.439,680.525,982.115,153.282,388.946,501.357,99.3446,386.168,97.697,256.461,434.19,67.7424,59.1748,418.293,79.1625,88.6517,640.259,494.874,36.7042,617.083,112.989,206.565,623.906,67.6148,16.0446,568.117,77.5842
34,0,72.077,501.418,1104.23,259.966,552.81,1197.52,187.983,531.556,1405.54,85.967,505.373,1479.05,184.55,357.839,1444.6,196.761,295.11,1211.27,184.421,292.694,1109.11,261.511,251.329,894.39,298.482,271.385,897.054,313.943,248.502,829.225,91.0287,684.996,1445.81,62.2357,736.391,1326.23,32.0708,724.749,1114.72,90.9801,827.516,908.272,43.368,816.303,912.261,73.7952,857.135,831.692,302.585,518.006,1619.45,288.424,581.005,1628.8,108.651,589.97,1644.51,113.663,469.042,1663.6,82.6013,428.266,1008.87,49.3113,557.184,1015.15,267.14,423.323,968.073,190.447,680.467,982.12,153.256,388.875,501.397,99.3286,386.245,97.6434,256.464,434.162,67.7424,59.1425,418.278,79.1169,88.6907,640.211,494.837,36.7135,617.078,112.964,206.535,623.898,67.603,16.0379,568.069,77.5809
35,0,72.0258,501.378,1104.24,259.91,552.726,1197.53,187.995,531.57,1405.57,85.9709,505.358,1479.08,184.551,357.734,1444.64,196.711,295.004,1211.31,184.4,292.484,1109.13,261.581,250.983,894.471,298.499,271.27,897.119,314.038,248.337,829.314,91.068,684.922,1445.81,62.2543,736.372,1326.26,32.0571,724.698,1114.72,90.9186,827.378,908.217,43.3345,816.283,912.382,73.6795,857.085,831.75,302.593,517.814,1619.4,288.471,581.002,1628.75,108.724,589.994,1644.54,113.739,468.979,1663.66,82.538,428.227,1008.88,49.2446,557.137,1015.15,267.084,423.254,968.104,190.432,680.393,982.133,153.205,388.846,501.404,99.321,386.176,97.6701,256.431,434.172,67.7181,59.1504,418.306,79.1035,88.7234,640.223,494.895,36.7038,617.073,113.003,206.583,623.92,67.5567,16.052,568.103,77.5748
36,0,72.0008,501.32,1104.22,259.883,552.658,1197.52,187.964,531.524,1405.57,85.9724,505.33,1479.11,184.525,357.669,1444.67,196.668,294.887,1211.36,184.368,292.309,1109.17,261.666,250.752,894.617,298.546,271.127,897.177,314.12,248.144,829.391,91.0829,684.89,1445.83,62.2887,736.366,1326.29,32.0325,724.642,1114.77,90.8946,827.276,908.224,43.2815,816.099,912.338,73.6141,857.05,831.808,302.547,517.892,1619.34,288.491,581.014,1628.7,108.774,589.984,1644.57,113.413,470.611,1663.46,82.4834,428.203,1008.88,49.2586,557.08,1015.11,266.978,423.174,968.138,190.421,680.293,982.136,153.197,388.848,501.393,99.3028,386.2,97.6658,256.434,434.191,67.7316,59.157,418.329,79.1073,88.7692,640.168,494.842,36.7283,617.077,113.01,206.583,623.923,67.5961,16.0376,568.094,77.5876
37,0,71.9182,501.277,1104.24,259.841,552.559,1197.48,187.926,531.422,1405.54,85.9587,505.311,1479.14,184.466,357.679,1444.65,196.618,294.807,1211.39,184.35,292.079,1109.2,261.741,250.524,894.702,298.591,270.989,897.239,314.2,247.962,829.473,91.1114,684.84,1445.85,62.3136,736.282,1326.31,32.068,724.529,1114.77,90.8759,827.173,908.215,43.2655,816.082,912.414,73.5432,857.035,831.89,302.582,518.057,1619.37,288.571,580.965,1628.58,108.838,589.947,1644.58,113.436,470.706,1663.52,82.3883,428.161,1008.89,49.213,557.098,1015.11,266.947,423.091,968.133,190.405,680.246,982.152,153.173,388.893,501.358,99.3075,386.346,97.5653,256.475,434.163,67.7126,59.1335,418.306,79.1259,88.8041,640.159,494.825,36.7252,617.101,113.042,206.564,623.9,67.5841,16.0372,568.108,77.6009
38,0,71.8553,501.267,1104.25,259.785,552.473,1197.51,187.908,531.391,1405.58,85.9561,505.322,1479.17,184.436,357.579,1444.69,196.564,294.689,1211.45,184.308,291.953,1109.27,261.777,250.269,894.773,298.64,270.878,897.325,314.242,247.771,829.546,91.183,684.797,1445.86,62.3177,736.236,1326.31,32.0437,724.478,1114.8,90.8836,827.106,908.231,43.2212,815.979,912.43,73.479,856.981,831.907,302.632,518.023,1619.33,288.677,580.973,1628.55,108.918,589.928,1644.59,113.507,470.34,1663.55,82.3442,428.133,1008.88,49.1747,557.037,1015.11,266.853,423.01,968.166,190.381,680.17,982.169,153.149,388.727,501.439,99.3078,386.276,97.595,256.454,434.164,67.755,59.1644,418.304,79.1239,88.8419,640.162,494.857,36.7031,617.071,112.997,206.563,623.913,67.6413,16.0255,568.071,77.6058
39,0,71.7698,501.283,1104.26,259.742,552.418,1197.51,187.881,531.353,1405.58,85.9548,505.289,1479.17,184.377,357.586,1444.68,196.508,294.601,1211.49,184.244,291.705,1109.32,261.789,250.092,894.837,298.674,270.678,897.414,314.268,247.602,829.643,91.1753,684.782,1445.88,62.3187,736.229,1326.35,32.0412,724.412,1114.83,90.8619,827.012,908.21,43.2257,815.965,912.463,73.4379,857.033,831.95,302.633,517.902,1619.27,288.718,580.924,1628.49,108.961,589.884,1644.58,113.566,470.472,1663.61,82.2463,428.115,1008.91,49.1253,556.988,1015.1,266.798,422.919,968.176,190.366,680.124,982.163,153.104,388.728,501.438,99.3035,386.258,97.6253,256.453,434.149,67.7174,59.1556,418.338,79.1099,88.8651,640.146,494.883,36.7249,617.062,113.008,206.575,623.928,67.5971,16.0352,568.116,77.5654
40,0,71.6969,501.176,1104.27,259.705,552.375,1197.48,187.858,531.284,1405.58,85.9416,505.262,1479.2,184.347,357.569,1444.69,196.455,294.55,1211.47,184.168,291.608,1109.35,261.82,249.871,894.862,298.678,270.482,897.48,314.239,247.444,829.711,91.2155,684.718,1445.87,62.3215,736.186,1326.35,32.0243,724.406,1114.86,90.8719,826.98,908.224,43.2337,815.904,912.432,73.3606,857.049,831.986,302.681,517.996,1619.24,288.782,580.894,1628.44,109.019,589.88,1644.61,114.039,468.889,1663.87,82.1724,428.064,1008.91,49.0639,556.986,1015.09,266.742,422.9,968.249,190.33,680.072,982.168,153.12,388.695,501.418,99.3257,386.328,97.5254,256.454,434.148,67.7436,59.145,418.336,79.1144,88.8642,640.065,494.846,36.7072,617.066,112.968,206.548,623.892,67.628,16.0285,568.125,77.6129
41,0,71.6455,501.158,1104.26,259.685,552.334,1197.52,187.844,531.219,1405.55,85.9287,505.247,1479.24,184.303,357.462,1444.71,196.374,294.343,1211.56,184.084,291.384,1109.39,261.793,249.592,894.978,298.653,270.353,897.553,314.349,247.129,829.791,91.1999,684.667,1445.84,62.3367,736.161,1326.35,31.9889,724.369,1114.88,90.8588,826.918,908.23,43.2456,815.892,912.448,73.3455,857.081,832.078,302.693,517.869,1619.17,288.813,580.992,1628.42,109.053,589.9,1644.6,113.661,470.322,1663.67,82.1551,428.015,1008.92,49.0122,556.947,1015.11,266.677,422.836,968.241,190.297,680.015,982.188,153.131,388.724,501.43,99.3062,386.312,97.599,256.46,434.145,67.7415,59.1358,418.326,79.1136,88.8787,640.076,494.86,36.7243,617.089,113.013,206.554,623.905,67.6243,16.0422,568.097,77.5917
42,0,71.6061,501.1,1104.33,259.657,552.288,1197.48,187.794,531.122,1405.54,85.935,505.267,1479.28,184.259,357.514,1444.73,196.304,294.254,1211.59,184.023,291.246,1109.46,261.771,249.432,895.012,298.62,270.172,897.603,314.381,246.858,829.88,91.2188,684.639,1445.83,62.3387,736.156,1326.34,32.0195,724.285,1114.82,90.8661,826.902,908.239,43.2452,815.868,912.453,73.3225,857.112,832.104,302.715,517.967,1619.19,288.831,580.976,1628.37,109.102,589.868,1644.63,113.682,470.244,1663.79,82.0514,427.989,1008.9,48.9322,556.906,1015.11,266.614,422.778,968.247,190.237,679.951,982.199,153.108,388.662,501.407,99.2713,386.201,97.6546,256.438,434.146,67.7084,59.1325,418.32,79.0876,88.8834,640.047,494.83,36.7119,617.082,113.012,206.546,623.886,67.6329,16.0394,568.094,77.5965
43,0,71.5341,501.054,1104.32,259.621,552.287,1197.49,187.79,531.17,1405.57,85.9345,505.224,1479.3,184.207,357.441,1444.74,196.219,294.172,1211.6,183.927,291.091,1109.51,261.74,249.244,895.028,298.691,269.879,897.73,314.292,246.671,829.893,91.2126,684.653,1445.85,62.3548,736.135,1326.35,32.0056,724.303,1114.85,90.8927,826.852,908.234,43.2726,815.874,912.502,73.3204,857.15,832.185,302.674,517.914,1619.09,288.864,580.95,1628.34,109.139,589.888,1644.64,113.705,470.438,1663.69,82.0129,427.974,1008.92,48.8593,556.877,1015.1,266.569,422.711,968.268,190.19,679.906,982.213,153.092,388.632,501.434,99.3418,386.272,97.5725,256.467,434.156,67.7397,59.1251,418.337,79.0988,88.8809,640.073,494.892,36.7363,617.076,112.997,206.557,623.894,67.6233,16.0255,568.107,77.5893
44,0,71.4551,501.052,1104.36,259.586,552.213,1197.47,187.75,531.124,1405.56,85.9174,505.228,1479.31,184.198,357.406,1444.77,196.146,294.08,1211.62,183.883,290.967,1109.51,261.689,249.108,895.118,298.622,269.694,897.787,314.269,246.439,829.923,91.213,684.649,1445.87,62.3641,736.123,1326.35,31.9919,724.247,1114.87,90.9145,826.839,908.221,43.2789,815.78,912.437,73.3357,857.207,832.25,302.3,518.267,1618.71,288.901,580.988,1628.29,109.204,589.865,1644.66,114.141,468.773,1664.07,81.975,427.922,1008.9,48.8047,556.789,1015.11,266.563,422.635,968.247,190.15,679.83,982.197,153.1,388.668,501.401,99.3126,386.279,97.5684,256.461,434.132,67.7228,59.1398,418.319,79.0948,88.8781,640.044,494.86,36.7423,617.074,113.05,206.568,623.893,67.602,16.0156,568.116,77.6136
45,0,71.3933,500.994,1104.34,259.567,552.187,1197.47,187.791,531.728,1405.93,85.9239,505.131,1479.31,184.147,357.369,1444.77,196.09,294.024,1211.61,183.79,290.779,1109.58,261.616,248.94,895.076,298.55,269.487,897.814,314.211,246.245,829.957,91.2123,684.642,1445.86,62.3542,736.12,1326.35,31.9975,724.27,1114.84,90.9706,826.855,908.261,43.2939,815.785,912.39,73.3431,857.273,832.312,302.741,518.005,1618.95,288.914,580.929,1628.24,109.217,589.832,1644.65,114.159,468.756,1664,81.9002,427.846,1008.9,48.7375,556.751,1015.08,266.359,422.627,968.38,190.083,679.797,982.226,153.066,388.543,501.45,99.3017,386.261,97.6169,256.441,434.17,67.7349,59.1297,418.287,79.1097,88.8646,639.994,494.851,36.7606,617.062,113.026,206.57,623.896,67.608,16.0418,568.082,77.5678
46,0,71.3536,500.964,1104.35,259.507,552.153,1197.46,187.738,531.715,1405.94,85.8822,505.152,1479.32,184.123,357.352,1444.78,195.994,293.845,1211.72,183.727,290.624,1109.64,261.582,248.834,895.072,298.454,269.301,897.849,314.144,246.03,830.031,91.1949,684.625,1445.83,62.3368,736.113,1326.35,31.9912,724.29,1114.88,90.9897,826.841,908.286,43.323,815.808,912.443,73.3469,857.424,832.451,302.312,518.204,1618.6,288.948,580.889,1628.2,109.255,589.801,1644.68,114.213,468.636,1664.09,81.8719,427.826,1008.88,48.6662,556.718,1015.07,266.315,422.595,968.4,190.038,679.766,982.234,153.056,388.575,501.429,99.2923,386.254,97.575,256.429,434.155,67.712,59.1358,418.322,79.0796,88.8546,640.002,494.877,36.7235,617.059,113.027,206.552,623.891,67.6257,16.0377,568.09,77.5926
47,0,71.2891,500.986,1104.39,259.5,552.119,1197.46,187.716,531.613,1405.9,85.8496,505.176,1479.36,184.058,357.373,1444.83,195.972,293.835,1211.73,183.678,290.616,1109.68,261.522,248.797,895.071,298.359,269.105,897.889,314.086,245.821,830.054,91.1449,684.65,1445.86,62.3364,736.084,1326.32,31.9801,724.357,1114.86,91.0453,826.819,908.253,43.3759,815.821,912.435,73.365,857.549,832.59,302.756,517.989,1618.86,289.002,580.929,1628.19,109.287,589.831,1644.72,114.266,468.587,1664.08,81.864,427.758,1008.89,48.5691,556.711,1015.09,266.277,422.554,968.368,189.975,679.71,982.226,153.065,388.568,501.43,99.3044,386.263,97.5586,256.419,434.15,67.7335,59.1259,418.306,79.0727,88.8546,639.98,494.845,36.7343,617.033,112.973,206.556,623.891,67.6265,16.0269,568.09,77.5482
48,0,71.2323,500.955,1104.42,259.439,552.106,1197.45,187.663,531.588,1405.88,85.862,505.191,1479.33,184.028,357.326,1444.82,195.907,293.82,1211.75,183.634,290.549,1109.69,261.45,248.736,895.079,298.241,268.953,897.937,314.025,245.604,830.098,91.1227,684.662,1445.85,62.321,736.09,1326.3,31.9901,724.297,1114.83,91.1126,826.853,908.286,43.3847,815.782,912.396,73.3822,857.71,832.78,302.782,517.979,1618.85,288.993,580.886,1628.17,109.336,589.782,1644.72,114.283,468.573,1664.17,81.8106,427.736,1008.89,48.4997,556.614,1015.12,266.3,422.567,968.388,189.927,679.689,982.235,153.038,388.552,501.438,99.2991,386.216,97.5717,256.438,434.153,67.7483,59.1165,418.334,79.0824,88.8401,640.013,494.895,36.73,617.03,112.976,206.556,623.862,67.5975,16.0302,568.114,77.5497
49,0,71.2229,500.89,1104.39,259.415,552.125,1197.44,187.663,531.692,1405.91,85.8236,505.175,1479.35,183.989,357.338,1444.82,195.824,293.745,1211.77,183.583,290.411,1109.76,261.357,248.604,895.082,298.194,268.72,897.965,313.954,245.5,830.116,91.0822,684.67,1445.85,62.2805,736.108,1326.31,32.0315,724.292,1114.8,91.1726,826.829,908.273,43.4689,815.812,912.345,73.4209,857.856,832.89,302.761,517.841,1618.76,289.053,580.884,1628.12,109.352,589.78,1644.78,114.289,468.498,1664.1,81.7915,427.679,1008.91,48.4693,556.589,1015.09,266.329,422.586,968.383,189.856,679.626,982.221,153.047,388.516,501.445,99.3062,386.129,97.6779,256.416,434.169,67.7661,59.1414,418.299,79.0916,88.8057,639.963,494.877,36.714,617.058,113.044,206.563,623.885,67.6376,16.037,568.088,77.5559
